,4,5,5,5,5,5,5,5,5
4,11675630,68826,0,0,0,0,0,0,0
5,22590487,3943057,114072,0,0,0,0,0,0
5,19637941,13648736,5402838,37613,0,0,0,0,0
5,15225237,14484464,15618525,5609520,0,0,0,0,0
5,15601563,11923626,15967440,15044592,5918724,1018495,0,0,0
5,15834410,13049840,16007284,12550846,13465364,11740500,139509,0,0
5,16469542,12284095,18090500,11710220,14487389,22731488,7379376,759682,0
5,13614462,13963698,15594600,11994000,12706002,18331663,10425688,7187664,423736
5,9432793,7947415,11106032,7552736,7864812,10606770,5954960,4318050,2086040
5,2263499,2022506,3606018,1972846,2460027,2511738,1732489,1197546,1153100
1,357367,283300,394160,310576,289985,731444,509860,26040,367386
