,24,24
34,0,.1435
4,0,.1435
4,0,.11
3,0,.1
5,0,.16
1,.142,.2095
1,.121,.178
1,.269,.365
1,.2135,.3115
1,.1635,.2725
1,.289,.289
1,.289,.289
1,.239,.239
7,.23,.23
7,1,1
