,29,29
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,.025,.025
5,.06,.33
2,.27,.25
3,.25,.25
5,.2,.25
1,.3,.3
1,.25,.4
4,1,1
