,29,1
1,.017043,.0259139
1,.012957,.0259139
1,.012957,.0318279
1,.0218279,.0822582
1,.0218279,.1408605
1,.0713976,.1629035
1,.0713976,.1747314
1,.0713976,.1865593
1,.0795697,.2086024
1,.1,.2408605
1,.1612908,.2731187
1,.1612908,.3112908
1,.1612908,.3112908
1,.1612908,.2704303
1,.1612908,.2704303
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
