,4,5,5,5,5,5,5,5,5
5,65155679,0,0,0,0,0,0,0,0
5,497445902,194283911,103978,0,0,0,0,0,0
5,243167275,759888204,178569231,288568,0,0,0,0,0
5,140594924,360572368,669929724,65347288,64372,0,0,0,0
5,130556047,245303350,463064180,408142219,56897030,78602,0,0,0
5,105947583,215497947,260771754,214276941,252556734,58370061,73233,0,0
5,72908598,199064066,284753822,177196550,185561668,267313170,60296410,229980,0
5,45936667,144445397,277750198,229276936,227037376,205412079,264754626,70698244,0
5,22035351,76682094,153507027,151067064,225584001,173536098,116209545,169014096,37690635
5,4027804,24088830,52723662,42972620,67218644,61440844,29371030,22818576,47369960
