,4,4,5,5
5,.21635,.01845,.01405,.0126
5,.18565,.01845,.01405,.0126
5,.161,.0168,.01205,.0126
5,.1316,.0136,.0084,.00895
5,.1135,.0127,.00565,.00455
5,.10835,.01215,.00475,.00365
5,.10475,.01215,.0031,.00365
5,.10475,.01095,.0093,.0093
