,4,5,5,5,5,5,5,5,5,5
30,0,0,0,0,0,0,0,0,0,0
5,5328,91020,284256,253836,559344,1999620,2618460,0,30480,0
5,0,401376,1027884,1014768,3586800,8105328,8498736,1243500,0,0
5,684,1422840,4143936,4471416,9257508,11515008,12722544,3027336,284100,0
5,548496,3329100,6004548,6954012,11299596,11149224,11928960,3292128,552480,68916
5,396240,2257476,4939164,5862780,7273344,5358660,4732116,1863792,678456,0
5,230256,1553448,3931200,4176000,4362960,2875788,1902240,632640,182784,250272
5,131220,1058832,2663100,2914128,3060048,2034648,681996,237636,106128,0
5,50220,699480,1687392,1206576,1296504,680100,606372,220920,0,0
5,11760,312480,651300,602700,425592,251856,192024,94464,0,0
5,6336,87108,96840,140160,39024,93720,28824,0,0,0
