,4,5,5
5,.302,0,0
5,.148,.232,0
5,.132,.088,.094
5,.132,.068,.034
5,.114,.068,.0285
5,.104,.056,.0204
5,.102,.051,.021
5,.102,.048,.0274
5,.102,.048,0
5,.102,.048,0
