,1,1,1
5,.254,.214,.1467603
5,.23,.186,.1008305
5,.208,.161,.0595909
5,.186,.138,.0315206
5,.165,.12,.0207603
5,.148,.111,.0226901
5,.153,.116,.0315206
5,.179,.144,.0471405
5,.24,.205,0
