,1,2,3,4
5,.289,.1353,.0952,.0469
5,.289,.1353,.0952,.0469
5,.289,.1353,.0952,3.82
5,.2091,.1083,.0799,2.86
5,.1732,.0886,.0637,1.8
5,.1633,.0826,.0579,1.22
5,.1633,.0765,.0521,.9
5,.1633,.0765,.0521,.88
