,1,1,1,1,1
5,.05,.05,.05,.04,.015
5,.05,.05,.05,.04,.015
5,.05,.05,.05,.04,.02
5,.05,.05,.05,.04,.015
5,.05,.05,.05,.04,.015
5,.05,.05,.05,.04,.015
5,.05,.05,.05,.04,.015
5,.05,.05,.05,.04,.015
