,4,5,5,5,5,5,5,5,5,5,5
5,84284,0,0,0,0,0,0,0,0,0,0
5,16614501,456526,0,0,0,0,0,0,0,0,0
5,11253675,10424164,1145010,0,0,0,0,0,0,0,0
5,3298139,9812390,10712097,3391318,207873,0,0,0,0,0,0
5,4125500,8367648,12810549,17499724,6447217,427318,0,0,0,0,0
5,3941125,6597389,9454717,16387271,28015289,9071376,332762,0,0,0,0
5,4562786,5857916,8996603,13169726,25185157,33066358,4004675,49340,0,0,0
5,4552751,6939108,12560927,11645080,20837269,26436395,7736599,649399,0,0,0
5,3238890,5764791,7623698,9037255,8670934,12301034,3237209,2390713,78251,0,0
5,1161437,3251646,4630281,3038572,3363300,993194,1429386,714275,606035,363820,207870
