,9,5,5,10,1,1
30,0,0,0,0,0,0
5,0,0,.04,.04,.04,.04
5,0,0,.07,.07,.12,.07
5,0,0,.1,.1,.1,.1
5,0,.3,.3,.3,.3,.3
5,0,.25,.25,.25,.25,.25
5,0,1,1,1,1,1
