,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,.048058,.024484,.01935,.0187,.01805,.0174,.01675,.0161,.01545,.0148,.01415,.0135,.01285,.0122,.01155,.0109,.01025,.0096,.00895,.0083,.00765,.007,.00635,.0057,.00505,.0044,.00375,.0031,.00245,.0018
