,1,1,1,1,1,1,1,1,1,1
1,.2,.18,.1,.09,.075,.05,.05,.035,.035,.025
1,.175,.16,.1,.09,.075,.05,.05,.035,.035,.025
10,.175,.14,.1,.09,.075,.05,.05,.035,.035,.025
3,.15,.12,.1,.08,.075,.05,.05,.035,.035,.025
1,.15,.1,.1,.07,.075,.05,.05,.035,.035,.025
1,.15,.1,.1,.07,.06,.05,.05,.035,.035,.025
1,.15,.1,.1,.07,.06,.05,.05,.035,.035,.025
1,.15,.1,.1,.07,.06,.05,.05,.035,.035,.025
1,.125,.1,.07,.06,.06,.05,.05,.035,.035,.025
6,.125,.1,.07,.06,.05,.05,.05,.035,.035,.025
3,.125,.1,.07,.06,.05,.05,.05,.035,.035,.025
3,.125,.1,.07,.06,.05,.05,.05,.035,.035,.025
2,.125,.1,.07,.06,.05,.05,.05,.035,.035,.025
1,.12,.1,.08,.06,.05,.05,.05,.035,.035,.025
4,.115,.1,.08,.06,.05,.05,.05,.035,.035,.025
6,.115,.1,.1,.06,.05,.05,.05,.035,.035,.025
1,.115,.1,.14,.06,.05,.05,.05,.035,.035,.025
