,4,5,5,5,5,5,5,5,5
5,1.28e+07,472590,0,0,0,0,0,0,0
5,4.19e+07,16611364,1153584,0,0,0,0,0,0
5,1477.71,42724396,13006251,1481064,0,0,0,0,0
5,1.57e+07,28134497,26473122,16902240,1070560,0,0,0,0
5,9815335,15821470,21043374,41687637,13787702,4943575,0,0,0
5,8946436,11940260,15849080,27708606,27656043,36258222,4002800,0,0
5,6558464,10706175,12181665,19818480,16767744,54417549,19662948,3119313,0
5,5366834,8016192,10952424,16379876,14013356,32755764,24954123,16400104,418870
5,2396940,5706185,7430400,9751560,6497104,14061000,11764242,18760062,3639714
5,355240,1466600,2541396,3637865,3071160,4668720,2121210,1192500,1576407
1,289670,489432,879445,1436355,821736,1624104,755755,651664,1176164
