,9,15,5,4,1,1
35,0,0,0,0,0,0
1,0,0,.0355,.10125,1,.9
1,0,0,.04875,.1145,1,.7
1,0,0,.051,.1255,1,.7
1,0,0,.0555,.141,.95,.7
1,0,0,.06,.16,.95,.7
2,0,.1865,.1865,.1865,.95,.555
2,0,.3865,.3865,.3865,.9,.555
2,0,.255,.255,.255,.9,.3975
2,0,.3275,.3275,.3275,.3275,.3275
2,0,.2275,.2275,.2275,.2275,.2275
5,0,.395,.395,.395,.395,.395
5,0,1,1,1,1,1
