,29,1,1
25,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,.02,.196,.122
1,.028,.212,.142
1,.036,.228,.162
1,.044,.256,.182
1,.056,.284,.218
1,.068,.314,.206
1,.148,.424,.226
1,.228,.534,.328
1,.208,.492,.306
1,.494,.534,.502
1,.416,.416,.416
1,.338,.338,.338
1,.26,.26,.26
1,.246,.246,.246
1,.39,.39,.39
1,.294,.294,.294
1,.322,.322,.322
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,.35,.35,.35
1,1,1,1
