,1,1
20,.03,.015
1,.03,.015
1,.03,.015
1,.03,.015
1,.03,.015
1,.03,.015
1,.03,.015
1,.03,.015
1,.03,.015
1,.03,.015
1,.1,.08
1,.1,.055
1,.1,.07
1,.1,.08
1,.1,.1
1,.1,.12
1,.1,.14
1,.1,.12
1,.1,.165
1,.1,.14
1,.1,.17
1,.1,.17
1,.1,.215
1,.1,.205
1,.1,.2
1,.1,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
