,4,5,5,5,5,5,5,5,1
4,13885020,0,0,0,0,0,0,0,0
5,47548402,45646023,0,0,0,0,0,0,0
5,25753904,129832896,21706672,0,0,0,0,0,0
5,7903071,74298683,99430705,24324960,0,0,0,0,0
5,3135960,26890908,74930591,150476025,16020515,0,0,0,0
5,1103452,9638442,25837610,93759148,94254165,45414395,0,0,0
5,407445,2181522,6084066,30308733,56295568,104830700,34898446,142858,0
5,0,201802,883152,9097962,12663864,35525280,42392966,8836080,0
5,0,0,118459,1858678,853398,7086960,8180172,5034240,394194
5,0,0,0,331038,250006,839356,205852,411129,115007
1,49869,0,0,222346,0,102925,0,0,118459
