,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.4
1,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.4
1,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.4
1,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.4
1,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.4
1,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.05,.4
1,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25
1,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25
1,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25
1,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25
1,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25
1,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4
1,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4
1,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4
1,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4
1,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4,.4
5,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.6
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
