,4,5,5,5,5,5,5
5,6646,117,,,,,
5,12170,3645,60,,,,
5,8444,8031,2507,51,,,
5,6860,5524,5450,1727,35,,
5,6202,5058,4436,4447,1771,55,
5,5168,4488,3833,3316,3453,1407,34
5,4495,4070,3853,3243,3126,2514,877
5,3363,3531,3170,2840,2896,1842,1694
1,489,541,526,439,441,340,277
1,445,562,462,400,368,269,264
1,355,452,316,314,281,190,206
1,265,318,274,243,218,155,153
1,246,284,253,218,202,131,153
1,209,219,226,160,141,99,117
1,118,141,125,98,65,51,72
1,98,121,108,74,62,30,63
1,92,95,94,62,42,33,55
1,61,92,79,52,39,26,38
1,261,319,337,204,161,102,171
