,4,5,5,5,5,5,5,5,5
5,34769087,764175,37798,68607,0,0,0,0,0
5,112178100,36962224,416975,0,0,0,0,0,0
5,92033309,100556164,28903020,659536,0,0,0,0,0
5,73660720,87349470,70569321,23537920,323112,77140,0,0,0
5,80626932,92553280,74975505,64813972,20312273,890146,140236,42430,0
5,71698821,92331570,81918690,66165825,54534792,26025468,1884559,135441,43014
5,66384792,95827134,98661896,88014843,61517925,59703150,30901563,2596800,90472
5,59627703,82226928,86731010,87240312,72383892,59219772,47438888,26374332,1326494
5,38811730,58432752,58491995,56247100,54488448,44797896,28566120,20595510,7521972
5,12860003,25929072,20901480,18306831,15070347,14107164,8712240,6045816,3819046
5,5254148,9109206,8434873,7079408,3567060,2514980,1454816,1515492,514224
