,"4",5,5,5,5,5,5,5,1
4,"83,870,000",4906000,0,0,0,0,0,0,0
5,"409372000",133852000,4756000,0,0,0,0,0,0
5,"450630000",382770000,95504000,508000,0,0,0,0,0
5,"358403000",452674000,308024000,52998000,1219000,0,0,0,0
5,"315941000",442107000,444508000,282954000,120358000,6113000,0,0,0
5,"274444000",393385000,476491000,404190000,477200000,165535000,11557000,0,0
5,"220171000",322732000,434559000,408662000,491731000,354498000,116797000,1078000,0
5,"143373000",242719000,329451000,322534000,369604000,311876000,187583000,27899000,1584000
5,"81171000",143892000,201768000,187887000,212163000,154480000,97842000,49830000,15670000
5,"23306000",47948000,69064000,63717000,61998000,39035000,24182000,15546000,15517000
1,"6507000",12596000,21613000,22615000,23595000,16342000,9656000,6489000,12580000
