,5,5,5,5,5,5,5
5,863,0,0,0,0,0,0
5,4488,47,0,0,0,0,0
5,9146,1182,40,0,0,0,0
5,6828,4687,878,24,0,0,0
5,5968,3843,3640,521,14,0,0
5,7959,3617,3103,2475,409,8,0
5,5316,3651,2915,2241,1754,362,14
5,4235,3277,3295,2134,1704,1442,263
5,3254,2578,2755,2231,1549,969,558
1,485,356,413,357,249,152,111
1,494,330,352,325,247,134,73
1,430,326,298,256,207,129,75
1,349,307,247,187,199,109,56
1,336,240,222,148,131,102,38
1,307,190,171,134,96,67,38
1,254,156,139,95,69,43,29
1,245,126,112,70,47,37,27
1,211,136,86,48,40,23,25
1,135,73,44,22,23,17,11
1,738,393,204,90,57,33,50
