,4,5,5,5,5,5,5,5,5
5,30642,0,0,0,0,0,0,0,0
5,4179204,7478575,329937.1,0,0,0,0,0,0
5,7730074,4.02e+07,1.19e+07,184049.4,0,0,0,0,0
5,7517536,4.79e+07,3.89e+07,6330557,0,0,0,0,0
5,6216838,5.19e+07,5.30e+07,2.15e+07,5748904,267390.9,0,0,0
5,8358966,5.81e+07,5.83e+07,3.47e+07,2.41e+07,6779319,329093.2,0,0
5,9781455,6.65e+07,7.67e+07,5.24e+07,4.42e+07,2.65e+07,6055187,66540.52,0
5,9346861,5.52e+07,7.34e+07,5.51e+07,4.42e+07,2.49e+07,8674425,1210385,67243.6
5,5059334,3.37e+07,3.41e+07,2.77e+07,2.12e+07,1.34e+07,5936285,1821360,404746.7
5,1236465,8792641,1.12e+07,8517871,6182326,3159856,1579928,893002.6,618232.6
5,469910.1,1946770,2013901,1745380,1006950,872690.2,268520.1,469910.1,134260
5,112053.6,672321.9,616295.1,112053.6,168080.5,112053.6,0,56026.82,56026.82
