,4,5,5,5,5,5,5,5,5
5,12665808,0,0,0,0,0,0,0,0
5,48168060,14598514,0,0,0,0,0,0,0
5,19860328,37957140,11754239,70913,0,0,0,0,0
5,12070850,15582381,25809680,9265200,0,0,0,0,0
5,9308583,10210368,14295837,29258757,6949488,170916,0,0,0
5,6344055,7834867,10420532,16336580,25337088,11138720,217635,0,0
5,5871500,5183906,7405068,10036096,14160335,24381218,9808074,169728,0
5,4180764,4023312,5194752,8689724,10894078,12164400,18507775,8860032,0
5,3356097,2748678,4831458,4347300,6868308,5297440,5875144,9351156,2633400
5,668598,217250,880940,997542,518895,357648,660680,312685,999505
5,175585,115922,83676,52376,188697,103706,128220,52809,241869
