,5,5,5,5,5,5
30,,,,,,
1,0,0,0,0,0,.1775
1,0,0,0,0,0,.205
1,0,0,0,0,0,.08875
1,0,0,0,0,0,.08875
1,0,0,0,0,.09125,.08875
1,0,0,0,0,.2775,.08875
1,0,0,0,0,.13875,.08875
1,0,0,0,0,.08875,.08875
1,0,0,0,0,.08875,.08875
5,0,0,0,.09125,.08875,.08875
5,0,0,0,.25,.50625,.55125
5,0,.85,.375,.23125,.395,.345
5,0,.8,.6,.9,.33625,.33625
5,1,1,1,1,1,1
