,4,5,5,5,5,5,5,5,1
9,16879368,48458000,100600,0,0,0,0,0,0
5,18612360,142572370,42887850,637458,0,0,0,0,0
5,6201086,101912448,94109540,26429423,204994,0,0,0,0
5,232083,24317760,84308735,82250631,24993936,126974,0,0,0
5,0,446596,33229364,71217828,60690212,28169300,124692,0,0
5,119091,144470,574865,18153726,37583106,45514029,21923290,0,0
5,0,0,275922,250494,7725569,17367665,32400204,1788576,0
5,0,144470,0,437583,294158,1502046,6732306,2443308,979566
5,0,0,145513,0,0,147600,0,0,205180
1,0,0,0,146557,0,0,0,0,0
