,5,5,5,5,5,5,5,5,5
5,5484358,106911,0,0,0,0,0,0,0
5,17329244,3567347,40223,0,0,0,0,0,0
5,16186041,11627839,3052936,46757,0,0,0,0,0
5,12862733,12618947,10732953,2020120,0,0,0,0,0
5,11828387,11884407,11828682,8571492,4047908,446159,0,0,0
5,10043097,10772749,10251097,9279321,8873097,7170721,261648,0,0
5,10000231,9956666,12065250,8488308,7854462,11333636,5298087,640559,0
5,8190688,9477757,12367261,7634362,7399138,9985518,7445629,3618575,463830
5,4360432,5831563,8337482,5069674,5043389,7215739,5345438,4955022,2133223
5,784759,2112024,2193906,2050621,1031939,1318145,1462279,1471482,1616297
5,171034,61527,442013,450602,231749,275100,0,136283,438685
