,4,5,5
5,.129,.079,.044
5,.129,.079,.044
5,.125,.0584,.036
5,.126,.05,.027
5,.1132,.043,.0145
5,.1132,.039,.0145
5,.1132,.037,.0174
5,.1092,.037,.03
5,.1082,.043,.053
5,0,0,0
5,0,0,0
