,1,1,1,1,5,5
5,.05,.0162,.014,.009,.0035,0
5,.05,.0162,.014,.009,.0035,0
5,.06,.022,.0176,.0131,.0055,.0024
5,.07,.0225,.0176,.0131,.0077,.0024
5,.1,.0225,.0185,.0174,.0077,.0027
5,.035,.0225,.0185,.0232,.0135,.0028
5,0,.0225,.0185,.02,.016,.003
5,0,0,0,0,0,0
