,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,.1105,.0905,.0755,.0705,.068,.0655,.063,.0625,.062,.0615,.0605,.0595,.0585,.0575,.0565,.0555,.0545,.0535,.0525,.0515,.0505,.0495,.0485,.0475,.0465,.0455,.0445,.0435,.043,.043
