,24,1,15
28,0,.006,.006
1,0,.007,.007
1,0,.008,.008
1,0,.009,.009
1,0,.011,.011
1,0,.013,.013
1,0,.017,.017
1,0,.022,.022
1,0,.105,.105
1,0,.108,.108
1,0,.11,.11
1,0,.12,.12
1,0,.125,.125
1,0,.2,.2
1,0,.22,.22
1,.19,.5,.292
1,.083,.292,.292
1,.083,.292,.292
1,.125,.35,.35
5,.148,.3,.3
5,.164,.3,.3
