,4,5,5,5,5,5,5,5
5,13242135,916224,0,0,0,0,0,0
5,22028139,16240114,1244880,0,0,0,0,0
5,22994940,36251526,12718796,819910,0,0,0,0
5,21653268,39844896,27733409,8162176,278512,0,0,0
5,23310000,38274152,33938984,26064967,6007410,858984,0,0
5,19040580,38773926,33208450,27321600,18468684,11161705,1091792,0
5,18805028,35785370,34436116,30110976,25301859,22851300,4127552,132815
5,13867098,30587328,26166249,25564968,17712576,14792439,3760800,540256
5,6263400,16939560,14734720,14183400,7590735,7556921,2464945,706350
5,1996513,5499595,4423424,2231748,2046870,1168440,287300,59585
5,505856,1027040,1095204,535932,399264,103836,0,0
