,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,.09374,.06932,.05806,.05076,.04504,.03862,.0348,.03142,.0283,.02554,.02306,.02076,.01878,.01692,.01564,.01502,.01442,.0139,.01346,.0124,.01198,.0113,.01068,.01008,.00948,.0089,.0083,.00782,.00732,.00692
