,29,1
29,0,.1
5,.03,.1
1,.03,.15
1,.04,.15
1,.05,.15
1,.05,.15
1,.06,.15
1,.08,.15
1,.15,.15
1,.25,.25
1,.15,.15
1,.15,.15
1,.3,.3
1,.3,.3
1,.25,.25
1,.25,.25
1,.25,.25
1,1,1
