,4,10,15,15
30,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,.01,.025,.05
1,0,.01,.025,.05
1,0,.01,.025,.075
1,0,.01,.03,.35
1,0,.015,.03,.25
1,0,.03,.0375,.2
1,0,.03,.05,.2
1,0,.07,.12,.3
1,0,.06,.1,.2
1,0,.06,.1,.2
1,0,.14,.4,.2
1,0,.1725,.33,.2
1,0,.12,.22,.3
1,0,.1,.17,.2
1,0,.1,.17,.2
1,0,1,1,1
