,1,1,1,1,1
5,.085,.065,.05,.04,.04
5,.085,.065,.05,.04,.035
5,.085,.065,.05,.04,.03
5,.085,.065,.05,.04,.025
5,.085,.065,.05,.04,.0225
5,.085,.065,.05,.04,.02
5,.085,.065,.05,.04,.0175
5,.085,.065,.05,.04,.0175
5,.085,.065,.05,.04,.0175
