,2,2,5,5,5,5,5,5,5
5,3950,289,39,,,,,,
5,6070,2128,1488,29,,,,,
5,4190,2085,3755,1052,18,,,,
5,3378,1735,3353,2669,504,8,,,
5,3722,1991,3935,3107,1999,501,20,,
5,3426,2195,4836,3876,2426,1902,777,18,
5,2645,1889,4719,5255,3573,2771,2066,1204,36
5,2092,1271,3193,4100,3742,3301,2372,1973,843
5,1259,820,2023,2276,2188,2419,1706,1071,935
5,570,348,862,615,462,537,356,219,197
5,306,233,554,374,180,114,77,57,45
