,5,5,5,5,5
2,0,0,0,0,0
5,.12085,0,0,0,0
5,.11655,.03,0,0,0
5,.0984,.03,.03,0,0
5,.07125,.03,.03,.03,0
5,0,.03,.03,.03,.03
