,1,1,1,1,1
5,.25,.2,.15,.12,.09
5,.25,.2,.15,.12,.083
5,.25,.2,.15,.12,.053
5,.25,.2,.15,.12,.03
5,.25,.2,.15,.12,.026
5,.25,.2,.15,.12,.024
5,.25,.2,.15,.12,.011
5,.25,.2,.15,.12,.008
5,.25,.2,.15,.12,.008
