,4,5,5,5,5,5,5,5,5
5,110573,0,0,0,0,0,0,0,0
5,129572,67328,0,0,0,0,0,0,0
5,142437,78104,79095,95781,0,0,0,0,0
5,148549,82419,84162,78900,69405,0,0,0,0
5,142534,86031,86966,90345,86486,0,0,0,0
5,141581,82268,83116,89026,90142,93449,94981,0,0
5,141092,81240,80559,87796,93655,90835,83907,0,0
5,144687,80110,78267,83017,87645,93795,95034,86379,119096
5,134694,78079,79350,83309,90327,92062,92655,92220,86002
5,145859,77327,80893,80265,87139,87192,89993,79353,83957
1,117522,74265,79213,81529,76115,93264,85272,78907,88792
