,1,1,1,1
5,.16,.1355,.1355,.1351
5,.16,.1355,.1355,.0958
5,.16,.1355,.1355,.0661
5,.16,.1355,.1355,.0402
5,.16,.1355,.1355,.03
5,.16,.1355,.1355,.0255
5,.16,.1355,.1355,.0375
5,.16,.1355,.1355,.0455
