,"4","5","5","5","5","5","5","5","1"
5,"$8,516,152 ","$303,150 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 "
5,"$27,752,994 ","$24,313,524 ","$144,456 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 "
5,"$26,618,491 ","$82,823,205 ","$21,793,011 ","$310,040 ","$0 ","$0 ","$0 ","$0 ","$0 "
5,"$16,048,708 ","$84,141,876 ","$73,815,445 ","$13,667,980 ","$977,988 ","$0 ","$0 ","$0 ","$0 "
5,"$14,282,775 ","$69,106,471 ","$82,216,752 ","$48,464,622 ","$14,679,214 ","$1,470,780 ","$0 ","$0 ","$0 "
5,"$12,856,180 ","$58,400,460 ","$70,554,607 ","$52,170,408 ","$59,980,648 ","$49,125,270 ","$1,643,620 ","$0 ","$0 "
5,"$11,050,168 ","$53,634,915 ","$64,784,310 ","$48,015,048 ","$59,222,527 ","$115,083,310 ","$36,810,396 ","$1,327,560 ","$0 "
5,"$8,874,592 ","$41,334,000 ","$52,474,393 ","$29,403,720 ","$44,040,530 ","$81,710,090 ","$37,030,071 ","$7,982,090 ","$677,803 "
5,"$4,678,633 ","$28,432,159 ","$36,904,735 ","$22,282,780 ","$22,289,033 ","$42,470,140 ","$15,417,324 ","$8,838,678 ","$3,041,696 "
5,"$2,607,354 ","$9,880,416 ","$16,109,364 ","$11,171,044 ","$8,331,666 ","$14,627,288 ","$5,073,138 ","$2,766,512 ","$3,225,768 "
1,"$739,320 ","$4,885,114 ","$6,838,987 ","$3,734,475 ","$3,217,106 ","$5,566,104 ","$2,344,576 ","$1,512,198 ","$1,514,006 "
