,1,1,1,1
5,.41,.104,.076,.0434
5,.41,.104,.076,.0424
5,.41,.104,.076,.0414
5,.41,.104,.076,.0362
5,.41,.104,.076,.0267
5,.41,.104,.076,.021
5,.41,.104,.076,.0185
5,.41,.104,.076,0
5,.41,.104,.076,0
5,.41,.104,.076,0
5,.41,.104,.076,0
5,.41,.104,.076,0
