,4,5,5,5,5,5,5,5,5
5,0,0,0,0,0,0,0,0,0
5,334587.8,2342114,167293.9,0,0,0,0,0,0
5,278027,1.25e+07,5375189,0,0,0,0,0,0
5,476256.8,9715638,1.79e+07,5524579,285754.1,0,0,0,0
5,294307.1,7259575,1.84e+07,1.69e+07,5395630,98102.36,0,0,0
5,293995.2,5389912,1.12e+07,1.20e+07,8917854,1861969,0,0,0
5,483343.2,5316776,7926829,6863474,5993456,3383403,676680.5,0,0
5,0,2806142,2896663,4526036,3530308,2081976,814686.4,90520.71,0
5,92952.26,929522.6,1115427,1301332,1022475,557713.6,929522.6,185904.5,0
5,0,82728.77,0,165457.5,165457.5,330915.1,165457.5,82728.77,82728.77
5,0,0,0,0,59280,0,0,0,0
5,0,0,0,0,0,0,0,0,0
