,29,1
29,.091,.091
1,.091,.1
1,.091,.1
1,.091,.12
1,.091,.12
1,.091,.12
1,.091,.12
1,.091,.12
1,.1075,.12
1,.1075,.12
1,.1075,.15
1,.1455,.15
1,.1255,.15
1,.2,.28075
1,.18,.209
1,.18,.209
1,.4,.309
1,.4,.353
1,.4,.353
1,.3165,.293
1,.3165,.293
1,1,1
