,4,5,5,5,5,5,5
5,59000000,714484.6,0,0,0,0,0
5,96200000,2.38e+07,734872,0,0,0,0
5,85700000,5.67e+07,1.73e+07,332258.2,33225.82,0,0
5,72200000,5.23e+07,3.49e+07,1.07e+07,351713.4,70342.69,35171.34
5,67000000,5.03e+07,4.21e+07,2.90e+07,8494374,1112800,482213.3
5,67600000,4.55e+07,3.61e+07,3.13e+07,2.30e+07,1.21e+07,2451685
5,59700000,4.78e+07,4.18e+07,3.25e+07,2.63e+07,2.62e+07,8201709
5,48000000,4.64e+07,3.88e+07,3.08e+07,2.52e+07,2.32e+07,1.09e+07
1,8120405,8000399,7080353,6320315,5000250,4480224,2280114
1,7372484,7569609,7885010,6662833,4849281,3508829,1852977
1,5352837,7447426,5973456,5275260,4111600,3180671,1318815
1,5100835,5579039,4104578,3427124,3188022,2909070,1115808
1,3181552,4752689,4674132,3417223,2828046,1924643,1099796
1,3173854,4623639,4153438,2351003,2625287,1880802,744484.2
1,2861310,2822114,2939702,2234174,1450253,1567841,823116.6
1,2380976,2380976,2056297,1370865,1262639,685432.4,721507.8
1,1875171,2314041,1915068,1755479,1117123,718150.6,558561.6
1,1092663,1092663,866594.9,1054985,489814.5,640526.7,263746.3
1,4688954,4925088,4621487,3373348,2125209,1551740,1551740
