,4,5,5,5,5,5,5,5,5,5
30,0,0,0,0,0,0,0,0,0,0
5,6816,209808,734064,887040,1146600,13944480,18759636,137952,64632,0
5,12936,903924,2834352,3325644,17369676,48242304,88869528,3090576,30600,0
5,5040,4441824,11993436,17734080,52628748,79451880,145308372,18792000,1449864,207396
5,1337328,7956708,17797428,24913056,53323920,81669900,97291848,26983572,3618000,261408
5,980352,5735520,13245756,18941592,39930912,50301996,43476480,17003520,3227064,331200
5,521136,3946824,10009440,14609280,27633744,31893768,26596248,6621264,1420944,329328
5,272952,2795832,7664700,11507724,17835840,23386860,19007100,4338432,436800,188832
5,136152,1562880,4905696,7043484,10522752,10962840,6716736,2710044,279360,74544
5,45588,678732,1907640,3380748,4419588,3003264,1818936,766080,142524,0
5,6660,103200,611568,717984,907848,502008,310440,246000,26436,80100
