,9,18,1,1,1,1,1,1,1,1,1,1,1,1,1
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,0,.21,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,.2,.2,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,.15,.15,.15,.2,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,.26,.26,.26,.26,.2,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,.21,.21,.21,.21,.21,.3,.3,.36,.51,.4,.4,.4,.4,1
1,0,.18,.18,.18,.18,.18,.18,.3,.36,.51,.4,.4,.4,.4,1
1,0,.33,.33,.33,.33,.33,.33,.33,.36,.51,.4,.4,.4,.4,1
1,0,.25,.25,.25,.25,.25,.25,.25,.25,.51,.4,.4,.4,.4,1
1,0,.25,.25,.25,.25,.25,.25,.25,.25,.25,.4,.4,.4,.4,1
1,0,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.4,.4,.4,1
1,0,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.4,.4,1
1,0,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.4,1
1,0,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,1
1,0,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25
1,0,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25
1,0,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25,.25
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
