,4,5,5,5,5,5,5,5,5
5,6629104,557544,0,0,0,0,0,0,0
5,16223390,11711653,61202,0,0,0,0,0,0
5,10995264,20406190,6339004,56916,0,0,0,0,0
5,7137000,11445980,13928790,5009724,105914,0,0,0,0
5,5654900,9638079,11922752,15081998,4005880,52087,0,0,0
5,3653100,6494418,9216710,10601472,9590244,3186731,0,0,0
5,2864610,6186334,7583210,8911788,6544524,10252440,5348028,344970,0
5,2319361,3927821,6983977,5885368,4344548,3557862,5013855,1618950,66706
5,830970,2744568,3187668,3924454,1595680,1323936,1461888,1117542,316644
5,94878,435675,849870,662728,367875,236845,229914,167463,56967
5,259380,206374,33088,71157,0,0,0,0,0
