,1,1,1,1,1,1,1,1,1,1
5,.26745,.23745,.19225,.15005,.1156,.10765,.1039,.08555,.0704,.048
5,.2242,.2063,.18225,.14405,.1094,.10465,.10145,.08455,.0704,.048
5,.20095,.1875,.1748,.1395,.10275,.09965,.09645,.08,.0663,.0399
5,.18905,.17615,.1688,.1327,.0981,.0952,.092,.077,.0632,.0338
5,.1846,.16925,.16425,.1279,.09355,.0922,.088,.074,.0601,.02925
5,.1836,.1668,.16125,.1249,.0882,.0892,.08555,.07145,.05755,.02625
5,.1836,.1658,.15925,.12235,.08475,.0862,.08355,.06945,.05545,.02505
5,.1836,.1658,.1578,.12135,.08375,.0852,.08155,.06845,.05345,.0244
5,.1836,.1658,.1578,.1198,.08275,.0832,.08055,.06745,.0519,.0262
5,.1836,.1658,.1578,.1198,.08275,.0832,.08055,.06645,.0519,.02215
