,5,5,5,5,5,5
30,,,,,,
1,0,0,0,0,0,.405
1,0,0,0,0,0,.3325
1,0,0,0,0,0,.25
1,0,0,0,0,.3775,.25
1,0,0,0,0,.6,.25
1,0,0,0,0,.32125,.25
1,0,0,0,0,.2275,.25
1,0,0,0,0,.2275,.25
1,0,0,0,.3775,.2275,.25
5,0,0,0,.6,.2275,.25
5,.1,.15,.16125,.36125,.2,.23375
5,.2,.45,.45,.33625,.33625,.33625
5,.2,.375,.275,.325,.325,.325
5,1,1,1,1,1,1
