,4,5,5,5,5,5,5
5,151000000,2655867,0,0,0,0,0
5,367000000,110000000,1808684,0,0,0,0
5,290000000,276000000,86000000,1750371,0,0,0
5,251000000,202000000,199000000,63100000,1278813,0,0
5,232000000,190000000,166000000,167000000,66400000,2061344,0
5,192000000,167000000,143000000,123000000,129000000,5.24e+07,1265315
5,170000000,154000000,146000000,123000000,119000000,9.53e+07,33300000
5,132000000,139000000,125000000,112000000,114000000,7.25e+07,66700000
1,19300000,21400000,20800000,17400000,17400000,1.35e+07,11000000
1,17800000,22500000,18500000,16000000,14700000,1.08e+07,10600000
1,14000000,17800000,12500000,12400000,11100000,7498499,8129951
1,10900000,13100000,11300000,9998874,8970184,6377883,6295588
1,10000000,11600000,10300000,8892569,8239903,5343700,6241115
1,8747253,9165782,9458752,6696462,5901257,4143436,4896788
1,4554836,5442643,4825038,3782830,2509020,1968616,2779222
1,3850528,4754224,4243440,2907542,2436049,1178733,2475340
1,3858522,3984343,3942403,2600308,1761499,1384035,2306725
1,2213074,3337751,2866113,1886555,1414916,943277.5,1378636
1,8389219,10300000,10800000,6557091,5174959,3278545,5496385
