,30,1
30,.123,.123
1,.123,.123
1,.089,.089
1,.0945,.0945
1,.1,.1
1,.05,.05
1,.042,.042
1,.056,.056
1,.063,.063
1,.07,.07
1,.07,.07
1,.14,.14
1,.28,1
1,.175,1
1,.175,1
1,.25,1
1,.15,1
1,.175,1
1,.175,1
1,.2,1
1,1,1
