,24,1,15
28,0,.012,.012
1,0,.015,.015
1,0,.017,.017
1,0,.02,.02
1,0,.024,.024
1,0,.028,.028
1,0,.038,.038
1,0,.048,.048
1,0,.158,.128
1,0,.188,.128
1,0,.188,.138
1,0,.26,.148
1,0,.26,.168
1,.06,.32,.21
1,.06,.232,.232
1,.077,.328,.328
1,.083,.292,.292
1,.083,.292,.292
1,.125,.35,.35
5,.148,.3,.3
5,.164,.3,.3
