,1,1,1,1,1
4,.23,.2,.17,.15,.088
5,.23,.2,.17,.15,.088
5,.17,.15,.13,.11,.055
5,.17,.15,.13,.11,.047
5,.15,.12,.1,.07,.039
5,.15,.12,.1,.07,.037
5,.15,.12,.1,.07,.034
5,.15,.12,.1,.07,.001
1,.15,.12,.1,.07,.002
