,1,1,1,1,1,1,1,1,1
1,17,17,14,12,10,9,7.5,6,.0434942
1,17,17,14,12,10,9,7.5,6,.0434896
1,17,17,14,12,10,9,7.5,6,.0434718
1,17,17,14,12,10,9,7.5,6,.043465
1,17,17,14,12,10,9,7.5,6,.043445
1,17,17,14,12,10,9,7.5,6,.043436
1,17,17,14,12,10,9,7.5,6,.0434182
1,17,17,14,12,10,9,7.5,6,.0434004
1,17,17,14,12,10,9,7.5,6,.043365
1,17,17,14,12,10,9,7.5,6,.0433296
1,17,17,14,12,10,9,7.5,6,.0432964
1,17,17,14,12,10,9,7.5,6,.0432744
1,17,17,14,12,10,9,7.5,6,.0432324
1,17,17,14,12,10,9,7.5,6,.0432016
1,17,17,14,12,10,9,7.5,6,.043164
1,17,17,14,12,10,9,7.5,6,.0431244
1,17,17,14,12,10,9,7.5,6,.0430648
1,17,17,14,12,10,9,7.5,6,.0430118
1,17,17,14,12,10,9,7.5,6,.0429344
1,17,17,14,12,10,9,7.5,6,.0428548
1,17,17,14,12,10,9,7.5,6,.0428
1,17,17,14,12,10,9,7.5,6,.0426602
1,17,17,14,12,10,9,7.5,6,.0425496
1,17,17,14,12,10,9,7.5,6,.04245
1,17,17,14,12,10,9,7.5,6,.0423236
1,17,17,14,12,10,9,7.5,6,.0421754
1,17,17,14,12,10,9,7.5,6,.0420336
1,17,17,14,12,10,9,7.5,6,.0418452
1,17,17,14,12,10,9,7.5,6,.0416304
1,17,17,14,12,10,9,7.5,6,.0414134
1,17,17,14,12,10,9,7.5,6,.0411608
1,17,17,14,12,10,9,7.5,6,.0408684
1,17,17,14,12,10,9,7.5,6,.040525
1,17,17,14,12,10,9,7.5,6,.0401264
1,17,17,14,12,10,9,7.5,6,.0396968
1,17,17,14,12,10,9,7.5,6,.0391874
1,17,17,14,12,10,9,7.5,6,.038541
1,17,17,14,12,10,9,7.5,6,.0377222
1,17,17,14,12,10,9,7.5,6,.0368038
1,17,17,14,12,10,9,7.5,6,.0356512
1,17,17,14,12,10,9,7.5,6,.0343482
1,17,17,14,12,10,9,7.5,6,.0328946
1,17,17,14,12,10,9,7.5,6,.0312332
1,17,17,14,12,10,9,7.5,6,.029337
1,17,17,14,12,10,9,7.5,6,.0272774
1,17,17,14,12,10,9,7.5,6,.0442
