,1,1,1,1,5,5,5,5,5,1
30,318850,33326,0,0,0,0,0,0,0,0
5,3218508,1720915,1100412,319712,330534,0,0,0,0,0
5,6993142,2828428,1538262,1733487,3572133,119799,0,0,0,0
5,7406156,3885498,2691650,2105280,8288966,2148520,108372,0,0,0
5,4310907,2173773,1808468,2359154,9924928,4110176,906528,212970,9190,0
5,904826,825256,752122,801420,5361600,6743945,2556232,871276,195003,0
5,286716,249322,287109,159880,1571229,3507432,3368982,2018145,834900,178245
5,89716,104279,225232,89328,428645,418374,2274480,2523200,1051100,428582
5,0,36117,0,0,56450,206496,448477,946854,1525223,819135
1,0,0,18885,0,5473,76864,83419,115950,307224,0
