,5,5,71
5,.074,0,0
5,.086,.038,0
5,.09,.038,.0192
5,.092,.0365,.0183
5,.088,.034,.0148
5,.082,.034,.013
5,.094,.036,.018
5,.112,.039,.021
5,.112,.039,.021
5,.112,.039,.021
5,.112,.039,.021
5,0,0,0
