,4,5,5,5,5,5,5,5,5
5,123724210,79760,,,,,,,
5,525981496,353712600,,,,,,,
5,212195079,780934000,317032596,,,,,,
5,101955330,302476846,700704972,194593406,,,,,
5,80502898,198598484,328087790,556509120,158296355,,,,
5,59917725,150630417,187364530,232688880,356680102,138006400,,,
5,37168032,121210782,177777908,181373600,194958360,311140500,150579874,,
5,22319990,74747096,142197435,183069209,176776512,173604102,258384420,41362632,
5,10569558,35487375,67787522,89260299,98878210,81978780,50727492,38129466,8033088
5,1662510,6284152,12146503,17126508,16205420,14528770,6218694,3596289,8112826
