,4,5,10,10
5,.288,0,0,0
5,.14336,.084,0,0
5,.1405,.0572,.042,0
5,.1405,.0508,.03,0
5,.124,.0468,.0218,.0108
5,.12,.04,.0218,.008
5,.113,.039,.0218,.008
5,.112,.038,.025,.008
5,.12,.044,0,0
5,.136,.06,0,0
5,.136,.06,0,0
