,4,5,5,5,5,5,5,5,5
5,84945517,2489304,0,0,0,0,0,0,0
5,280728990,110992609,1428235,0,0,0,0,0,0
5,179405556,313021791,98532238,863340,0,0,0,0,0
5,148795027,186058031,261810570,75096414,392445,0,0,0,0
5,127214511,169303750,172595173,247476775,60703734,784832,0,0,0
5,98329088,147753242,160489268,158222771,201019784,67208772,1967216,0,0
5,96526288,130370947,156684388,167655536,153088544,207277444,106578372,6690668,108014
5,84596694,102061055,125839580,140976424,147760095,151574700,170327572,75195360,1790778
5,65701239,71701947,80342340,89936001,102219422,90232111,61515646,76781474,22474128
5,27472200,29803150,25644281,23476332,19487350,16840503,10911865,8484790,11646425
5,33063079,19607346,8254840,2582325,1470803,970440,706211,505498,603060
